sale_id,product_id,sale_date,quantity,weight,selling_price,making_charge,discount,cost_basis
4930,313,2026-06-12T12:36:00,1,10.3132,70647.69,3582.7,3739.52,71776.08
4931,294,2026-06-29T12:31:00,1,11.2674,1090.79,55.2,44.91,1099.9
4932,241,2026-06-19T16:04:00,1,21.0662,143559.77,6898.91,7567.36,146917.66
4933,354,2026-06-26T12:22:00,1,3.0016,22843.33,1646.12,1292.25,23185.98
4934,68,2026-06-05T11:42:00,1,19.087,131511.32,6744.75,6109.14,132429.93
4935,417,2026-06-02T19:58:00,1,14.235,104432.32,4112.72,5948.8,105673.59
4936,90,2026-06-10T19:49:00,1,25.9884,178387.98,9442.85,7644.12,185674.24
4937,130,2026-06-02T18:59:00,1,2.9689,22800.59,1877.59,969.96,22961.63
4938,124,2026-06-09T15:52:00,1,16.7443,127083.44,8836.03,4935.04,128948.28
4939,373,2026-06-29T15:36:00,1,191.6333,18890.16,1277.14,1033.0,19140.35
4940,139,2026-06-23T15:39:00,1,9.7207,71189.16,2705.27,3987.23,72596.75
4941,183,2026-07-21T17:56:00,1,18.2712,127207.0,6429.98,3811.77,129006.3
4942,207,2026-07-11T10:08:00,1,13.2941,99312.19,4491.09,3303.57,98609.31
4943,270,2026-07-11T09:02:00,1,4.256,33181.96,2825.74,1153.31,33198.81
4944,419,2026-07-13T17:56:00,1,3.1838,22305.98,1365.59,646.67,22366.68
4945,441,2026-07-18T14:15:00,1,5.6742,40000.73,2469.81,1296.26,40522.82
4946,58,2026-07-04T17:50:00,1,55.451,5134.15,484.58,172.95,5047.45
4947,6,2026-07-09T13:57:00,1,11.7587,87545.4,3511.97,2633.44,88161.08
4948,77,2026-07-17T16:26:00,1,5.0459,39809.94,3745.58,1184.23,40007.15
4949,405,2026-07-10T09:30:00,1,69.8843,6795.52,917.55,205.73,7338.21
4950,298,2026-07-28T17:40:00,1,12.0285,89983.64,4211.65,2792.26,89873.29
4951,238,2026-07-18T09:14:00,1,17.9613,128412.95,175.91,4403.0,128290.61
4952,384,2026-07-19T12:56:00,1,139.1589,12890.5,1213.68,357.85,13806.42
4953,41,2026-07-30T10:39:00,1,3.6873,25755.14,1469.18,956.68,25728.91
4954,382,2026-07-29T15:59:00,1,52.9414,4958.07,510.99,152.39,5290.2
4955,111,2026-07-31T11:34:00,1,8.7362,65220.19,2846.95,2151.07,65471.14
4956,433,2026-07-16T11:58:00,1,2.1387,16653.25,1408.47,591.89,16424.51
4957,471,2026-07-17T20:04:00,1,4.1632,29416.86,1872.34,1064.23,29492.86
4958,134,2026-07-26T14:51:00,1,8.2685,59225.73,77.02,1750.97,59124.2
4959,218,2026-07-06T19:36:00,1,41.5219,291836.98,17705.24,7893.51,292651.2
4960,207,2026-07-10T12:12:00,1,13.2941,99128.34,4084.3,3079.62,98609.31
4961,405,2026-07-06T16:00:00,1,69.8843,6720.11,845.64,215.61,7338.21
4962,10,2026-07-11T17:31:00,1,7.7867,54177.57,2852.16,1415.61,54210.59
4963,166,2026-07-11T09:09:00,1,42.0913,295773.09,18331.65,8139.91,293157.89
4964,362,2026-07-06T09:05:00,1,198.9095,18385.0,1664.67,625.05,20107.23
4965,385,2026-07-29T13:04:00,1,45.0218,4320.91,539.08,127.07,4324.75
4966,211,2026-07-09T19:55:00,1,6.0918,43596.27,61.28,1461.77,43932.92
4967,371,2026-07-03T15:26:00,1,3.5364,27491.86,2255.44,1016.29,27587.51
4968,71,2026-07-28T09:49:00,1,13.8926,103480.2,4415.82,3510.36,103051.46
4969,54,2026-07-12T18:28:00,1,23.9682,184482.37,13434.99,6330.72,187282.13
4970,135,2026-07-09T20:25:00,1,22.9212,2141.79,214.12,56.22,2313.05
4971,31,2026-07-16T13:47:00,1,19.1019,147699.84,11540.35,5231.18,145166.23
4972,289,2026-07-30T09:36:00,1,4.1901,33131.0,3190.51,928.15,32756.33
4973,197,2026-07-17T12:44:00,1,3.3083,26170.6,2525.32,717.45,26110.51
4974,297,2026-07-07T09:27:00,1,28.6626,200982.53,11792.46,6964.52,201164.64
4975,28,2026-07-26T16:38:00,1,12.4734,92891.0,3662.53,2686.69,93249.78
4976,82,2026-07-08T13:47:00,1,61.9363,5889.09,688.92,187.35,5874.53
4977,353,2026-07-18T18:40:00,1,5.7849,40504.07,2240.95,1401.74,40515.33
4978,245,2026-07-01T10:36:00,1,39.8096,3788.66,439.08,99.14,4189.15
4979,231,2026-07-16T16:42:00,1,16.9595,131286.48,10398.15,4784.33,131187.83
4980,71,2026-07-01T18:08:00,1,13.8926,103781.55,4550.04,3122.28,103051.46
4981,26,2026-07-04T20:46:00,1,42.9332,303727.68,19288.36,8377.0,302199.84
4982,187,2026-07-05T18:28:00,1,12.717,98196.14,7230.8,3399.98,99284.23
4983,448,2026-07-01T12:48:00,1,1.8774,14711.0,1301.18,484.94,14722.59
4984,256,2026-07-19T10:21:00,1,3.4873,27065.63,2194.42,748.84,26890.68
4985,286,2026-07-31T14:51:00,1,25.0601,177302.32,11447.06,6600.88,176868.79
4986,67,2026-07-03T18:41:00,1,5.6959,40101.71,2526.94,1134.92,39923.68
4987,237,2026-07-03T09:57:00,1,8.7772,60839.86,2938.34,1685.9,60919.31
4988,420,2026-07-15T13:44:00,1,5.4005,42179.5,3655.03,1585.31,42365.92
4989,457,2026-07-04T11:19:00,1,28.4822,2544.74,156.51,96.52,2777.92
4990,300,2026-07-26T15:10:00,1,18.9634,132010.9,6594.37,3782.02,132207.48
4991,204,2026-07-05T17:15:00,1,23.1628,2172.25,224.49,57.83,2203.47
4992,369,2026-07-03T16:46:00,1,3.836,26740.89,1435.53,908.12,27004.67
4993,240,2026-07-08T20:50:00,1,5.1622,38600.88,1737.71,1307.25,38618.57
4994,246,2026-07-16T13:12:00,1,84.5028,7728.21,631.66,272.18,7735.34
4995,338,2026-07-10T13:39:00,1,10.8588,80897.88,3264.63,2985.68,80139.62
4996,477,2026-07-15T15:23:00,1,13.4506,93494.93,5130.54,2590.68,94914.32
4997,255,2026-07-04T20:54:00,1,5.3041,37193.22,2052.71,1145.48,37330.54
4998,164,2026-07-08T19:02:00,1,3.6678,28763.78,2572.09,1055.4,28940.57
4999,445,2026-07-06T12:17:00,1,56.0557,5399.96,687.92,177.73,5771.96
5000,493,2026-07-18T11:18:00,1,3.8343,26940.15,1578.9,910.61,26924.1
5001,253,2026-07-19T19:01:00,1,12.2356,91464.12,4200.55,3466.57,91721.49
5002,384,2026-07-02T10:26:00,1,139.1589,12812.11,1128.33,329.55,13806.42
5003,372,2026-07-12T11:18:00,1,4.8056,33503.66,1915.68,1062.63,33637.33
5004,468,2026-07-06T20:53:00,1,25.5173,178982.52,10514.75,6173.09,180900.58
5005,74,2026-07-05T09:14:00,1,7.7284,57688.42,2406.79,1915.37,57947.77
5006,220,2026-07-26T10:45:00,1,39.659,3530.03,202.24,92.77,3876.63
5007,143,2026-07-30T10:43:00,1,12.2929,92032.79,4193.5,3504.07,92374.57
5008,177,2026-07-05T20:07:00,1,21.5109,151349.57,8974.52,4085.2,149601.12
5009,401,2026-07-15T13:58:00,1,6.8381,47485.8,2562.56,1326.43,48170.62
5010,36,2026-07-09T15:36:00,1,3.5236,27643.62,2462.25,1014.2,27680.59
5011,420,2026-07-01T17:17:00,1,5.4005,42641.23,4066.75,1437.73,42365.92
5012,68,2026-07-30T14:39:00,1,19.087,133127.41,7413.17,3787.68,132429.93
5013,282,2026-07-24T11:10:00,1,41.6824,292396.34,16711.45,10483.7,294156.91
5014,307,2026-07-18T19:48:00,1,20.694,160505.03,12757.53,5822.48,159864.7
5015,172,2026-07-20T20:30:00,1,27.5585,2450.15,135.51,75.75,2681.44
5016,420,2026-07-16T14:15:00,1,5.4005,42500.18,4005.09,1132.84,42365.92
5017,459,2026-07-20T15:49:00,1,6.8639,51009.02,1985.54,1416.05,51697.62
5018,485,2026-07-06T12:25:00,1,12.8272,89796.47,5110.01,2833.23,90681.68
5019,173,2026-07-01T18:36:00,1,17.1759,118540.66,5461.75,3342.34,120399.88
5020,9,2026-07-19T09:27:00,1,3.5458,27541.12,2252.69,1047.49,27738.73
5021,160,2026-07-27T19:19:00,1,41.4832,3973.18,493.15,105.15,4277.48
5022,161,2026-07-05T20:45:00,1,28.3219,199235.37,11780.08,6347.2,197778.07
5023,173,2026-07-11T20:58:00,1,17.1759,118936.35,5722.78,4473.29,120399.88
5024,152,2026-07-06T18:31:00,1,14.682,102215.95,5283.92,2780.2,103061.96
5025,319,2026-07-05T20:27:00,1,72.4721,7002.83,908.65,246.49,7444.73
5026,236,2026-07-31T18:14:00,1,45.6461,4367.09,532.82,160.04,4723.14
5027,331,2026-07-07T18:25:00,1,6.1706,43101.96,2372.36,1230.96,43124.06
5028,313,2026-07-01T20:49:00,1,10.3132,71642.15,3744.37,2616.87,71776.08
5029,357,2026-07-19T20:22:00,1,43.877,4152.53,470.81,148.36,4465.7
5030,94,2026-07-17T14:29:00,1,58.6439,5627.19,699.34,194.04,6179.76
5031,106,2026-07-08T10:57:00,1,25.5639,180163.06,11439.53,6516.99,181086.15
5032,119,2026-07-08T13:21:00,1,3.7223,26081.57,1514.13,828.4,26552.84
5033,133,2026-07-21T09:11:00,1,14.5876,113572.31,9449.52,3894.84,113326.2
5034,123,2026-07-14T11:18:00,1,7.2724,50903.59,2798.55,1853.79,50807.76
5035,404,2026-07-16T18:34:00,1,42.524,300069.16,19408.21,7764.88,300825.57
5036,198,2026-07-07T09:15:00,1,15.7741,1408.55,82.26,44.33,1527.5
5037,123,2026-07-12T15:03:00,1,7.2724,50446.79,2644.14,1882.82,50807.76
5038,68,2026-07-08T09:31:00,1,19.087,133694.97,7719.43,3981.59,132429.93
5039,377,2026-07-03T17:54:00,1,10.3794,80129.66,6060.29,2416.96,79835.86
5040,267,2026-07-02T13:40:00,1,11.3594,79547.18,4579.0,3009.83,80167.77
5041,372,2026-07-02T19:52:00,1,4.8056,33550.45,1835.12,924.3,33637.33
5042,366,2026-07-22T13:04:00,1,20.7568,1841.12,99.62,55.17,2026.31
5043,44,2026-07-19T14:54:00,1,4.73,33408.27,2179.86,1014.04,33944.67
5044,48,2026-07-05T09:31:00,1,12.8521,89401.68,4336.97,2873.09,89666.74
5045,411,2026-07-17T12:52:00,1,13.1482,91202.04,4211.05,2441.16,92603.34
5046,391,2026-07-29T20:47:00,1,39.395,3500.06,190.88,90.56,3826.29
5047,120,2026-07-24T13:59:00,1,3.0118,23694.77,2187.78,791.97,23993.62
5048,406,2026-07-03T10:21:00,1,17.4692,124842.29,178.76,4593.38,124975.1
5049,369,2026-07-16T16:07:00,1,3.836,26962.19,1644.36,798.62,27004.67
5050,475,2026-07-30T11:32:00,1,4.7599,33213.47,1862.96,1189.33,33455.21
5051,336,2026-07-21T12:01:00,1,106.314,9709.69,787.82,283.08,10623.18
5052,448,2026-07-26T11:54:00,1,1.8774,14633.35,1203.37,514.15,14722.59
5053,454,2026-07-03T19:23:00,1,40.6398,3831.23,420.33,140.87,4115.87
5054,474,2026-07-31T11:00:00,1,2.6939,21060.17,1826.72,603.15,21209.1
5055,465,2026-07-25T10:20:00,1,6.5188,45317.01,2347.17,1412.92,45599.09
5056,24,2026-07-10T17:42:00,1,6.8653,47783.84,2556.0,1415.56,48746.72
5057,204,2026-07-17T15:38:00,1,23.1628,2192.3,245.93,74.86,2203.47
5058,238,2026-07-15T19:13:00,1,17.9613,128320.1,193.17,3787.72,128290.61
5059,369,2026-07-31T17:02:00,1,3.836,26898.4,1510.6,1002.91,27004.67
5060,397,2026-07-25T10:58:00,1,7.6603,53615.28,3121.03,1447.56,53492.63
5061,152,2026-07-25T09:46:00,1,14.682,102179.11,5400.06,3574.12,103061.96
5062,116,2026-07-20T17:32:00,1,4.3399,33821.07,2824.55,1225.59,33403.12
5063,298,2026-07-04T13:51:00,1,12.0285,89880.54,3878.33,2539.23,88631.82
5064,476,2026-07-13T12:35:00,1,15.7836,109508.53,5697.11,3344.3,110953.24
5065,279,2026-07-04T20:34:00,1,3.3772,26301.17,2154.63,844.42,25986.45
5066,391,2026-07-12T14:59:00,1,39.395,3493.89,180.77,125.99,3826.29
5067,224,2026-07-30T19:02:00,1,48.1507,4540.21,490.74,173.94,4971.13
5068,352,2026-07-19T17:34:00,1,5.1549,36046.9,2013.22,1381.09,36627.39
5069,404,2026-07-06T09:00:00,1,42.524,298179.83,17432.13,8305.51,300825.57
5070,257,2026-07-31T09:46:00,1,3.6998,25864.52,1378.13,823.78,26155.07
5071,339,2026-07-18T13:28:00,1,4.9004,34220.91,1808.15,1168.99,34103.43
5072,83,2026-07-21T15:18:00,1,16.4877,126970.77,9285.52,3593.01,128344.3
5073,10,2026-07-15T20:49:00,1,7.7867,54279.61,3124.5,1894.77,54210.59
5074,15,2026-07-31T15:38:00,1,47.6096,4478.49,479.28,117.5,4427.85
5075,237,2026-07-31T18:40:00,1,8.7772,61398.28,3308.14,2169.26,60919.31
5076,304,2026-07-12T13:38:00,1,23.2115,160052.27,7479.37,4620.37,163176.85
5077,293,2026-07-07T13:24:00,1,22.9979,160384.5,8584.79,5936.43,161345.44
5078,258,2026-07-09T15:33:00,1,20.9309,146082.12,8056.02,5504.5,145290.21
5079,275,2026-07-24T17:21:00,1,5.1673,38525.59,1626.37,1169.98,38494.77
5080,406,2026-07-16T13:22:00,1,17.4692,124709.94,188.43,3326.66,124975.1
5081,230,2026-07-02T14:52:00,1,3.6613,28657.41,2486.58,956.51,28377.29
5082,214,2026-07-07T10:32:00,1,15.0718,107977.0,165.7,3108.28,107549.49
5083,27,2026-07-30T18:59:00,1,5.6731,39982.32,2617.13,1248.16,40006.98
5084,79,2026-07-01T17:53:00,1,19.4648,135260.18,7112.11,3695.88,134335.63
5085,184,2026-07-14T12:49:00,1,14.3522,110728.41,8320.73,3955.76,110630.79
5086,250,2026-07-23T09:43:00,1,77.1732,7392.75,921.78,264.45,8120.8
5087,107,2026-07-04T16:06:00,1,29.1472,203911.71,10806.85,7014.6,203805.95
5088,316,2026-07-26T14:18:00,1,4.8799,38092.61,3184.25,1177.85,37802.56
5089,293,2026-07-16T10:09:00,1,22.9979,160829.62,9042.1,4143.21,161345.44
5090,140,2026-07-22T13:21:00,1,21.4836,1900.38,97.91,71.85,2063.66
5091,171,2026-07-01T13:37:00,1,3.3292,23463.59,1545.54,900.04,23715.65
5092,19,2026-07-17T19:36:00,1,12.8924,90256.3,4957.73,3142.27,88723.96
5093,313,2026-07-30T16:25:00,1,10.3132,71885.3,3958.65,2032.37,71776.08
5094,336,2026-07-15T11:19:00,1,106.314,9749.96,805.76,313.25,10623.18
5095,200,2026-07-04T13:15:00,1,16.4058,115432.28,6741.23,2974.55,115360.06
5096,281,2026-07-08T09:37:00,1,13.5853,95107.64,5443.71,2507.12,94266.98
5097,44,2026-07-10T13:39:00,1,4.73,33171.47,2010.75,916.02,33944.67
5098,497,2026-07-08T20:17:00,1,3.6197,28429.67,2581.46,906.74,28164.82
5099,58,2026-07-15T19:26:00,1,55.451,5152.31,487.22,169.25,5047.45
5100,167,2026-07-09T17:39:00,1,12.0913,83893.09,4158.58,2563.76,82941.57
5101,266,2026-07-23T18:51:00,1,3.1433,24474.71,2065.94,657.81,25026.34
5102,200,2026-07-06T14:40:00,1,16.4058,114714.32,6401.59,3164.58,115360.06
5103,215,2026-07-02T09:08:00,1,40.8508,3871.43,441.6,105.42,4327.85
5104,120,2026-07-29T15:47:00,1,3.0118,23784.15,2299.66,620.73,23993.62
5105,249,2026-07-15T10:11:00,1,17.3609,120558.74,6505.44,4591.79,121096.77
5106,191,2026-07-03T20:02:00,1,10.7173,76591.28,110.59,2469.21,77465.39
5107,440,2026-07-09T19:10:00,1,4.4772,31172.74,1648.43,1004.14,31473.28
5108,412,2026-07-28T14:04:00,1,3.3552,23546.21,1511.91,876.51,23469.55
5109,220,2026-07-13T10:54:00,1,39.659,3530.1,195.57,122.44,3876.63
5110,97,2026-07-07T17:18:00,1,12.0171,83592.49,4272.54,2661.9,83643.95
5111,411,2026-07-09T18:35:00,1,13.1482,91293.01,4588.91,3054.84,92603.34
5112,202,2026-07-26T11:30:00,1,4.3318,33834.03,2846.5,902.05,34282.41
5113,207,2026-07-20T13:19:00,1,13.2941,99052.87,4103.48,3235.18,98609.31
5114,162,2026-07-05T13:44:00,1,11.2042,77698.63,3540.94,2148.28,78313.61
5115,297,2026-07-05T15:12:00,1,28.6626,201149.23,11438.93,6550.63,201164.64
5116,385,2026-07-03T16:04:00,1,45.0218,4291.31,512.63,135.21,4324.75
5117,160,2026-07-12T10:58:00,1,41.4832,3940.9,452.16,148.46,4277.48
5118,284,2026-07-02T15:40:00,1,22.3956,156646.35,8843.0,4772.59,156051.35
5119,313,2026-07-26T10:38:00,1,10.3132,71830.05,3622.57,2081.18,71776.08
5120,406,2026-07-08T15:05:00,1,17.4692,124927.83,180.62,3851.8,124975.1
5121,13,2026-07-09T10:55:00,1,24.6984,171435.65,8565.26,6105.88,174080.63
5122,268,2026-07-19T10:52:00,1,7.2654,51893.9,77.5,1410.94,52415.61
5123,310,2026-07-26T14:54:00,1,30.6255,216178.54,13633.43,5880.59,214170.23
5124,200,2026-07-31T13:46:00,1,16.4058,115686.38,7107.87,3848.93,114509.45
5125,260,2026-07-14T12:18:00,1,24.8355,173077.46,8797.08,5913.06,174878.99
5126,35,2026-07-02T10:12:00,1,10.6628,82257.25,6039.98,2188.43,82126.32
5127,402,2026-07-03T17:40:00,1,3.1346,21936.13,1257.77,592.69,21687.27
5128,57,2026-07-10T10:44:00,1,19.0088,136071.82,171.45,5196.02,135836.68
5129,375,2026-07-08T16:55:00,1,4.191,29417.3,1756.41,992.63,29466.95
5130,313,2026-07-22T09:32:00,1,10.3132,71531.52,3528.86,2116.71,71776.08
5131,191,2026-07-14T09:51:00,1,10.7173,76567.95,96.48,2690.13,77465.39
5132,480,2026-07-13T17:29:00,1,23.4422,163008.05,8824.72,4790.43,166738.59
5133,281,2026-07-07T13:51:00,1,13.5853,94388.63,4717.63,2655.49,94266.98
5134,430,2026-07-12T14:30:00,1,7.8341,54793.21,3298.42,1676.04,53671.17
5135,68,2026-07-31T19:30:00,1,19.087,133960.34,7636.85,4214.24,132429.93
5136,320,2026-07-09T13:01:00,1,11.7703,88101.7,3985.37,2768.5,88241.28
5137,119,2026-07-07T13:16:00,1,3.7223,26364.3,1794.92,991.25,26552.84
5138,329,2026-07-21T17:28:00,1,18.6736,144672.51,11384.83,5409.33,143626.71
5139,2,2026-07-20T10:45:00,1,5.3919,37937.97,2347.66,1091.12,37773.68
5140,123,2026-07-13T13:05:00,1,7.2724,50884.93,3053.12,1953.25,50807.76
5141,100,2026-07-27T10:00:00,1,3.7986,26531.54,1558.97,1006.41,26721.43
5142,444,2026-07-13T16:22:00,1,21.3326,147053.18,6745.04,4080.46,149570.04
5143,125,2026-07-31T09:22:00,1,21.1855,162862.98,11606.35,5515.77,163495.59
5144,262,2026-07-30T19:53:00,1,7.1953,50526.95,3135.97,1449.64,50188.36
5145,21,2026-07-03T15:41:00,1,5.716,39777.37,2070.0,1290.09,40047.33
5146,177,2026-07-10T14:14:00,1,21.5109,150577.98,8866.54,4037.17,149601.12
5147,209,2026-07-02T09:17:00,1,18.2845,126928.34,6256.86,3718.28,128197.36
5148,235,2026-07-10T18:19:00,1,8.0469,57617.74,87.72,1770.02,57915.77
5149,466,2026-07-18T18:52:00,1,4.9899,39034.14,3408.1,1316.83,39724.52
5150,277,2026-07-19T10:29:00,1,56.7869,5415.31,650.32,156.12,5388.83
5151,7,2026-07-29T10:01:00,1,13.6765,102067.94,4507.45,3142.44,102782.02
5152,30,2026-07-30T09:48:00,1,7.7113,57762.42,2661.09,2068.68,57913.08
5153,39,2026-07-15T12:41:00,1,38.8962,3660.24,387.9,138.48,3941.11
5154,258,2026-07-11T12:51:00,1,20.9309,146036.0,8071.65,4317.88,145290.21
5155,108,2026-07-27T17:06:00,1,16.1291,112233.79,6198.67,2926.3,111090.06
5156,60,2026-07-30T18:45:00,1,6.9398,48697.81,2989.65,1522.39,48655.45
5157,404,2026-07-14T13:39:00,1,42.524,300331.72,19046.52,11504.68,300825.57
5158,13,2026-07-06T13:05:00,1,24.6984,172435.19,9373.88,5005.97,174080.63
5159,432,2026-07-12T16:17:00,1,12.1559,93801.4,7051.67,3112.01,95303.21
5160,122,2026-07-08T13:42:00,1,4.447,34702.79,2946.85,1182.44,35554.5
5161,302,2026-07-24T14:23:00,1,24.6146,171254.63,8455.14,5921.47,173269.35
5162,499,2026-07-06T16:49:00,1,13.2935,102536.33,7543.5,3918.55,102010.86
5163,362,2026-07-01T14:15:00,1,198.9095,18428.9,1692.65,643.25,20107.23
5164,482,2026-07-01T13:39:00,1,14.7715,103285.12,6035.77,3645.06,101157.77
5165,370,2026-07-26T19:25:00,1,9.1394,65471.66,92.96,1827.02,64697.78
5166,185,2026-07-07T20:39:00,1,138.7501,12824.8,1158.69,446.12,13875.63
5167,256,2026-07-21T16:13:00,1,3.4873,27308.53,2417.02,781.37,26890.68
5168,303,2026-07-28T11:17:00,1,14.7384,109626.43,4530.88,3406.41,111247.67
5169,271,2026-07-16T12:50:00,1,4.3867,34473.02,3204.36,949.68,34477.91
5170,398,2026-07-26T17:24:00,1,7.997,57287.47,80.93,1722.47,57680.36
5171,457,2026-07-11T18:09:00,1,28.4822,2548.86,155.79,73.2,2777.92
5172,461,2026-07-16T16:42:00,1,4.6784,36726.84,3378.92,1122.62,36331.05
5173,51,2026-07-09T12:17:00,1,62.6149,6047.54,781.63,231.53,6550.57
5174,308,2026-07-07T16:58:00,1,22.5917,159159.35,10040.8,5896.88,157919.72
5175,324,2026-07-13T09:23:00,1,11.2024,86523.28,6641.21,2251.96,86023.64
5176,193,2026-07-18T12:52:00,1,14.9404,104197.13,5376.69,3304.55,102287.59
5177,170,2026-07-15T20:07:00,1,3.1856,24839.65,2115.17,673.55,25271.83
5178,205,2026-07-05T18:35:00,1,9.4979,70880.41,2941.46,2171.28,71377.12
5179,326,2026-07-07T13:25:00,1,9.6607,67441.37,3675.05,2046.76,66077.72
5180,161,2026-07-13T20:38:00,1,28.3219,197479.96,11202.01,6553.25,197778.07
5181,239,2026-07-01T19:41:00,1,20.6013,142266.27,6635.96,4180.98,142380.11
5182,174,2026-07-12T12:38:00,1,36.7959,257276.34,15411.0,9375.41,261235.38
5183,382,2026-07-08T20:53:00,1,52.9414,4947.96,503.0,135.05,5290.2
5184,54,2026-07-24T20:37:00,1,23.9682,185653.62,14498.86,5691.68,187282.13
5185,81,2026-07-12T19:03:00,1,18.3862,127061.71,6206.28,4235.67,128128.95
5186,175,2026-07-01T09:00:00,1,10.3823,72074.54,3721.84,2005.3,72571.72
5187,27,2026-07-22T10:42:00,1,5.6731,39745.56,2338.56,1505.08,40006.98
5188,411,2026-07-24T15:04:00,1,13.1482,91154.07,4192.66,3287.94,92603.34
5189,221,2026-07-03T17:16:00,1,12.4688,93245.93,4266.2,2935.74,93644.97
5190,420,2026-07-09T19:32:00,1,5.4005,42728.77,4134.15,1502.4,42365.92
5191,45,2026-07-05T09:03:00,1,16.0869,112609.41,6134.4,4115.8,113372.22
5192,358,2026-07-24T12:33:00,1,5.1854,36655.5,2359.58,1004.04,36398.05
5193,455,2026-07-10T18:39:00,1,21.0382,146857.3,8259.95,4465.34,146482.23
5194,29,2026-07-25T20:52:00,1,13.1621,102051.52,8182.19,3853.61,103492.16
5195,300,2026-07-28T19:59:00,1,18.9634,131047.55,6510.92,3569.29,132207.48
5196,117,2026-07-03T17:07:00,1,31.0203,2745.02,141.49,93.65,2758.76
5197,264,2026-07-22T19:15:00,1,10.9703,76828.43,4493.01,2929.58,77272.76
5198,334,2026-07-14T14:46:00,1,14.5628,102257.1,5927.96,3846.42,101921.6
5199,223,2026-07-03T10:49:00,1,5.2555,41261.02,3756.77,1123.06,41228.9
5200,283,2026-07-18T15:13:00,1,29.6388,2759.74,274.82,75.58,2996.9
5201,400,2026-07-03T13:07:00,1,27.1971,2556.05,273.4,97.63,2604.31
5202,258,2026-07-13T20:14:00,1,20.9309,144924.88,7258.79,4878.18,145290.21
5203,442,2026-07-01T10:44:00,1,22.5468,173642.49,12596.11,5364.21,176097.65
5204,334,2026-07-14T12:20:00,1,14.5628,101982.04,5652.9,3163.64,101921.6
5205,485,2026-07-21T16:27:00,1,12.8272,89771.94,4981.07,2374.14,90681.68
5206,146,2026-07-01T18:42:00,1,45.6533,4084.9,243.63,112.28,4363.13
5207,37,2026-07-23T11:21:00,1,3.501,24438.11,1420.44,696.97,24874.3
5208,75,2026-07-26T19:51:00,1,5.2811,37493.61,2566.47,1031.43,37112.22
5209,214,2026-07-26T15:56:00,1,15.0718,107965.46,149.34,2904.46,107549.49
5210,321,2026-07-08T18:36:00,1,3.0001,23358.54,1934.89,675.73,23799.06
5211,171,2026-07-28T14:11:00,1,3.3292,23469.59,1606.03,882.09,23715.65
5212,482,2026-07-20T13:43:00,1,14.7715,103019.4,5517.16,2976.54,101157.77
5213,278,2026-07-09T20:40:00,1,14.5841,113430.82,9205.7,3264.36,111708.45
5214,229,2026-07-25T17:07:00,1,16.1684,112970.94,6394.02,3675.99,111246.25
5215,464,2026-07-29T12:14:00,1,13.6974,105297.09,7587.51,3112.23,105015.19
5216,26,2026-07-14T17:01:00,1,42.9332,301149.37,17157.41,10041.52,302199.84
5217,171,2026-07-18T14:20:00,1,3.3292,23518.4,1498.04,627.71,23715.65
5218,374,2026-07-12T20:03:00,1,158.1349,14587.97,1288.82,496.68,15997.31
5219,411,2026-07-21T11:49:00,1,13.1482,91891.84,4979.08,3174.14,92603.34
5220,258,2026-07-17T11:59:00,1,20.9309,146403.0,7920.19,4890.56,145290.21
5221,189,2026-07-19T20:46:00,1,10.9377,76035.01,3822.13,2094.38,76878.67
5222,142,2026-07-31T11:07:00,1,6.2076,43512.26,2428.5,1245.01,43188.45
5223,220,2026-07-06T15:46:00,1,39.659,3547.36,213.62,134.7,3876.63
5224,12,2026-07-07T13:04:00,1,28.8297,200472.14,10179.11,5963.49,201674.99
5225,286,2026-07-26T14:42:00,1,25.0601,175224.58,9486.85,5881.91,176868.79
5226,330,2026-07-19T12:46:00,1,4.6319,32458.6,1877.87,1034.4,32282.12
5227,243,2026-07-30T14:31:00,1,15.8002,113068.18,167.38,3177.58,111419.59
5228,454,2026-07-19T18:41:00,1,40.6398,3801.52,391.43,114.17,4115.87
5229,435,2026-07-05T19:05:00,1,21.1293,163194.95,12056.01,5120.8,164260.83
5230,40,2026-07-03T15:59:00,1,47.2477,4436.04,470.54,125.86,4849.47
5231,243,2026-07-01T11:22:00,1,15.8002,113006.14,149.1,3656.27,111419.59
5232,208,2026-07-31T10:06:00,1,11.0838,85987.92,6853.69,3150.98,85709.59
5233,87,2026-07-12T11:13:00,1,5.8771,41512.82,2881.7,1217.71,41296.96
5234,111,2026-07-01T14:25:00,1,8.7362,65361.93,2961.35,2127.59,65471.14
5235,133,2026-07-02T11:36:00,1,14.5876,113449.72,9178.14,3642.25,113326.2
5236,90,2026-07-21T11:32:00,1,25.9884,182164.93,10375.37,6149.87,185674.24
5237,248,2026-07-08T11:51:00,1,12.1774,85027.21,4655.52,3089.34,84291.64
5238,60,2026-07-02T17:33:00,1,6.9398,48791.64,2991.32,1675.59,48538.28
5239,108,2026-07-03T20:27:00,1,16.1291,111675.21,5274.6,3489.81,112888.54
5240,187,2026-07-25T11:11:00,1,12.717,98965.58,8270.61,3223.61,99284.23
5241,2,2026-07-16T16:54:00,1,5.3919,37585.63,1998.77,993.01,37773.68
5242,12,2026-07-18T13:53:00,1,28.8297,201194.53,10505.96,6553.52,201674.99
5243,358,2026-07-03T16:39:00,1,5.1854,36511.06,2303.96,1269.52,36398.05
